Vernier Format 2
Untitled.cmbl 2012-10-23 16:21:39 .
weight with damp disk 680
spring 29
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

0.033333	0	0	0	0.8803095	-0.00314419810865	0.0372781761154
0.066666	0	0	0	0.880138	-0.00135772191055	0.0234626220279
0.099999	0	0	0	0.8803095	-0.00171501715017	0.0160427166861
0.133332	0	0	0	0.8799665	-0.00114334476678	0.0290007536233
0.166665	0	0	0	0.880138	0.00171501715017	0.00756282486686
0.199998	0	0	0	0.8803095	-0.000857508575085	-0.00845607189837
0.233331	0	0	0	0.8799665	-0.000714590479239	0.018222239443
0.266664	0	0	0	0.880138	0.00214377143771	0.00190559366724
0.299997	0	0	0	0.8803095	0.000142918095847	-0.0291794030296
0.33333	0	0	0	0.880138	-0.00157209905432	-0.0154829485463
0.366663	0	0	0	0.880138	-0.00157209905432	0.0154829485463
0.399996	0	0	0	0.8799665	0.000142918095848	0.0291794030296
0.433329	0	0	0	0.880138	0.00214377143771	-0.00190559366724
0.466662	0	0	0	0.8803095	-0.000714590479237	-0.0179840402346
0.499995	0	0	0	0.8799665	-0.000857508575086	0.00988526714879
0.533328	0	0	0	0.880138	0.00171501715017	-0.000714597625209
0.566661	0	0	0	0.8803095	-0.000857508575085	-0.0133391556707
0.599994	0	0	0	0.8799665	-0.000857508575086	0.0107189643782
0.633327	0	0	0	0.880138	0.00171501715017	-0.00964706794039
0.66666	0	0	0	0.8803095	-0.00128626286263	-0.0325141919473
0.699993	0	0	0	0.8799665	-0.00214377143771	-0.011790860816
0.733326	0	0	0	0.880138	-0.00214377143771	0.011790860816
0.766659	0	0	0	0.879795	-0.00128626286263	0.0326332915515
0.799992	0	0	0	0.8799665	0.00171501715017	0.0104807651698
0.833325	0	0	0	0.880138	-0.000857508575086	-0.00702687664794
0.866658	0	0	0	0.879795	-0.000714590479238	0.0215570283606
0.899991	0	0	0	0.8799665	0.00228668953356	0.00833697229416
0.933324	0	0	0	0.880138	0.00057167238339	-0.0215570283606
0.966657	0	0	0	0.8799665	-0.000285836191695	-0.021795227569
0.99999	0	0	0	0.880138	-0.00157209905432	-0.00214379287564
1.033323	0	0	0	0.879795	-0.00100042667093	0.0325141919472
1.066656	0	0	0	0.8799665	0.00228668953356	0.0235817216321
1.099989	0	0	0	0.880138	0.00100042667093	-0.000952796833615
1.133322	0	0	0	0.8799665	0.00100042667093	0.000952796833624
1.166655	0	0	0	0.880138	0.00228668953356	-0.0235817216321
1.199988	0	0	0	0.8803095	-0.00100042667093	-0.0325141919473
1.233321	0	0	0	0.8799665	-0.00157209905432	0.00214379287564
1.266654	0	0	0	0.880138	-0.000285836191695	0.021795227569
1.299987	0	0	0	0.8799665	0.00057167238339	0.0216761279648
1.33332	0	0	0	0.880138	0.00228668953356	-0.00750327506475
1.366653	0	0	0	0.8803095	-0.000714590479237	-0.0175076418178
1.399986	0	0	0	0.8799665	-0.000714590479239	0.0175076418177
1.433319	0	0	0	0.880138	0.00228668953356	0.00750327506475
1.466652	0	0	0	0.8803095	0.00057167238339	-0.0216761279648
1.499985	0	0	0	0.880138	-0.000285836191695	-0.021795227569
1.533318	0	0	0	0.8803095	-0.00157209905432	-0.00226289247985
1.566651	0	0	0	0.8799665	-0.00100042667093	0.031799594322
1.599984	0	0	0	0.880138	0.00228668953356	0.0203660323186
1.633317	0	0	0	0.8803095	0.000857508575086	-0.00750327506475
1.66665	0	0	0	0.880138	0.000571672383391	-0.00738417546054
1.699983	0	0	0	0.8803095	0.00100042667093	-0.0204851319228
1.733316	0	0	0	0.8803095	-0.00114334476678	-0.0213188291522
1.766649	0	0	0	0.880138	-0.000857508575086	-0.00869427110677
1.799982	0	0	0	0.8803095	-0.00171501715017	0.00345388852187
1.833315	0	0	0	0.8799665	-0.00114334476678	0.0259637137161
1.866648	0	0	0	0.880138	0.00171501715017	0.00643137862693
1.899981	0	0	0	0.8803095	-0.000857508575085	-0.011790860816
1.933314	0	0	0	0.8799665	-0.000857508575086	0.0109571635866
1.966647	0	0	0	0.880138	0.00171501715017	-0.00964706794039
