Vernier Format 2
Untitled.cmbl 2012-10-23 17:42:48 .
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

0.02	0.0349065850399	1.74532925199	-4.31753398465E-014	0.815311	-0.354195138889	1.55602174961
0.04	0.0698131700798	1.74532925199	-2.80639709002E-014	 	 	 
0.06	0.10471975512	1.74532925199	-7.58652400161E-015	0.799533	-0.298040798611	1.75872687596
0.08	0.13962634016	1.74532925199	-7.70988211545E-015	 	 	 
0.1	0.174532925199	1.74532925199	-1.11022302463E-014	0.7889	-0.22166375	2.00170175058
0.12	0.209439510239	1.74532925199	-0.0336676167437	 	 	 
0.14	0.244346095279	1.74532925199	-0.235673317206	0.7815255	-0.136842708333	2.21316548515
0.16	0.279252680319	1.74532925199	-1.17836658603	 	 	 
0.18	0.314159265359	1.72108856794	-3.2320912074	0.7777525	-0.0406121527778	2.32753190104
0.2	0.349065850399	1.64836651577	-6.49785003154	 	 	 
0.22	0.383972435439	1.40595967522	-7.44054330036	0.778267	0.0549038194444	2.28511178627
0.24	0.401425727959	1.308996939	-6.43051479805	 	 	 
0.26	0.436332312999	1.21203420277	-7.67621661757	0.782383	0.144464930556	2.15938151042
0.28	0.453785605519	0.969627362219	-7.67621661757	 	 	 
0.3	0.471238898038	0.872664625997	-6.46418241479	0.789929	0.229500347222	1.96427710262
0.32	0.488692190558	0.775701889775	-7.67621661757	 	 	 
0.34	0.506145483078	0.53329504922	-7.70988423431	0.8010765	0.304174305556	1.69101514275
0.36	0.506145483078	0.436332312999	-6.66618811526	 	 	 
0.38	0.523598775598	0.339369576777	-8.65257750314	0.814625	0.366938541667	1.35100911458
0.4	0.523598775598	0.0727220521664	-9.96561455614	 	 	 
0.42	0.523598775598	-0.0727220521664	-10.8746402082	0.8309175	0.414458333333	0.946492091049
0.44	0.523598775598	-0.363610260832	-11.6153277766	 	 	 
0.46	0.506145483078	-0.53329504922	-11.9856715608	0.8484105	0.443041666667	0.518403742284
0.48	0.506145483078	-0.848423941942	-11.952003944	 	 	 
0.5	0.471238898038	-1.11507146655	-7.81088708454	0.866761	0.456737847222	0.0645937017747
0.52	0.453785605519	-1.06659009844	-7.60888138408	 	 	 
0.54	0.436332312999	-1.33323762305	-10.7399697412	0.885626	0.449830208333	-0.425441743827
0.56	0.401425727959	-1.62412583172	-8.58524226965	 	 	 
0.58	0.366519142919	-1.72108856794	-4.41045779343	0.903462	0.421485069444	-0.889590084877
0.6	0.331612557879	-1.74532925199	-2.52507125578	 	 	 
0.62	0.296705972839	-1.76956993605	-3.26575882414	0.9197545	0.377776388889	-1.32479118441
0.64	0.261799387799	-1.84229198822	-5.35315106225	 	 	 
0.66	0.226892802759	-2.06045814472	-4.20845209296	0.934332	0.314893055556	-1.72724054784
0.68	0.174532925199	-2.08469882877	0.101002850231	 	 	 
0.7	0.13962634016	-1.93925472444	-1.66533453694E-014	0.9454795	0.236050694444	-2.03350236304
0.72	0.10471975512	-2.08469882877	-0.101002850231	 	 	 
0.74	0.0523598775598	-2.06045814472	4.24211970971	0.9533685	0.149705208333	-2.25515552662
0.76	0.0174532925199	-1.84229198822	5.55515676271	 	 	 
0.78	-0.0174532925199	-1.76956993605	4.17478447622	0.9578275	0.0534746527778	-2.39195191937
0.8	-0.0523598775598	-1.72108856794	4.41045779343	 	 	 
0.82	-0.0872664625997	-1.64836651577	6.96919666595	0.9578275	-0.0471625	-2.3772301794
0.84	-0.12217304764	-1.40595967522	8.65257750314	 	 	 
0.86	-0.13962634016	-1.28475625494	9.6289383887	0.9537115	-0.140296527778	-2.247050299
0.88	-0.174532925199	-1.11507146655	13.9383933319	 	 	 
0.9	-0.191986217719	-0.630257785442	13.9383933319	0.9465085	-0.228666666667	-2.04053240741
0.92	-0.191986217719	-0.460572997054	9.66260600545	 	 	 
0.94	-0.209439510239	-0.339369576777	8.8545832036	0.9351895	-0.308104513889	-1.71177445023
0.96	-0.209439510239	-0.0969627362219	7.91188993477	 	 	 
0.98	-0.209439510239	0	6.53151764828	0.9211265	-0.367772222222	-1.31569347994
