Vernier Format 2
Untitled.cmbl 2012-10-23 16:54:18 .
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

0.02	0	0.872664625997	3.21189063735	0.881167	-0.0140534722222	-0.323464747299
0.04	0.0174532925199	0.90902565208	5.62585875788	 	 	 
0.06	0.0349065850399	1.0035643199	9.58517048694	0.8809955	-0.0264991319444	-0.339633849344
0.08	0.0523598775598	1.308996939	12.6219895172	 	 	 
0.1	0.0872664625997	1.62412583172	10.8174052598	0.879452	-0.04073125	-0.350369140625
0.12	0.12217304764	1.74532925199	8.74011330667	 	 	 
0.14	0.157079632679	1.86653267227	10.8746402082	0.877737	-0.0549038194444	-0.342445867091
0.16	0.191986217719	2.18166156499	12.7936943626	 	 	 
0.18	0.244346095279	2.49679045771	9.46060030498	0.8751645	-0.0711010416667	-0.256265793789
0.2	0.296705972839	2.59375319394	4.14111685948	 	 	 
0.22	0.349065850399	2.61799387799	0.235673317206	0.8717345	-0.0788423611111	-0.0866763117284
0.24	0.401425727959	2.59375319394	-2.96275027345	 	 	 
0.26	0.453785605519	2.52103114177	-6.46418241479	0.868476	-0.0768177083333	0.0644282889661
0.28	0.506145483078	2.27862430121	-7.44054330036	 	 	 
0.3	0.541052068118	2.18166156499	-6.43051479805	0.8655605	-0.071815625	0.174924045139
0.32	0.593411945678	2.08469882877	-7.70988423431	 	 	 
0.34	0.628318530718	1.84229198822	-7.94555755152	0.862645	-0.0633597222222	0.287735580633
0.36	0.663225115758	1.74532925199	-7.87822231803	 	 	 
0.38	0.698131700798	1.62412583172	-12.0530067943	0.860244	-0.0485916666667	0.39161482446
0.4	0.733038285838	1.28475625494	-17.1704845393	 	 	 
0.42	0.750491578358	0.872664625997	-19.2242091607	0.8587005	-0.031084375	0.470268614969
0.44	0.767944870878	0.460572997054	-18.3488511253	 	 	 
0.46	0.767944870878	0.0969627362219	-15.5207713189	0.8576715	-0.01071875	0.530148051698
0.48	0.767944870878	-0.0969627362219	-15.5207713189	 	 	 
0.5	0.767944870878	-0.460572997054	-18.3825187421	0.8576715	0.0133388888889	0.533042775849
0.52	0.750491578358	-0.872664625997	-19.4598824779	 	 	 
0.54	0.733038285838	-1.28475625494	-18.3488511253	0.858872	0.0344190972222	0.46952425733
0.56	0.698131700798	-1.64836651577	-15.2514303849	 	 	 
0.58	0.663225115758	-1.84229198822	-14.1067314156	0.860587	0.0512118055556	0.384502073688
0.6	0.628318530718	-2.18166156499	-14.0057285654	 	 	 
0.62	0.575958653158	-2.49679045771	-9.96561455614	0.862988	0.0658607638889	0.276570216049
0.64	0.523598775598	-2.59375319394	-5.55515676271	 	 	 
0.66	0.471238898038	-2.64223456205	-4.34312255994	0.866075	0.0744357638889	0.141510657793
0.68	0.418879020479	-2.71495661421	-5.11747774505	 	 	 
0.7	0.366519142919	-2.93312277071	-1.91905415439	0.869162	0.0766986111111	0.0102555941358
0.72	0.296705972839	-2.90888208666	6.32951194782	 	 	 
0.74	0.244346095279	-2.61799387799	11.817333477	0.872249	0.0757458333333	-0.131668595679
0.76	0.191986217719	-2.30286498527	11.6153277766	 	 	 
0.78	0.157079632679	-2.15742088094	11.0093106752	0.8755075	0.0670517361111	-0.286494984568
0.8	0.10471975512	-1.98773609255	15.3524332351	 	 	 
0.82	0.0698131700798	-1.47868172738	17.2378197728	0.8779085	0.0506163194444	-0.390953173225
0.84	0.0523598775598	-1.23627488683	16.3961293542	 	 	 
0.86	0.0174532925199	-0.872664625997	17.47349309	0.879452	0.0345381944444	-0.459434076003
0.88	0.0174532925199	-0.509054365165	17.5408283235	 	 	 
0.9	0	-0.242406840555	20.4362433634	0.880824	0.0145298611111	-0.526343557099
0.92	0	0.339369576777	21.6482775662	 	 	 
0.94	0.0174532925199	0.75146120572	17.5408283235	0.880824	-0.0100041666667	-0.530148051698
0.96	0.0349065850399	0.969627362219	16.2277912705	 	 	 
0.98	0.0523598775598	1.33323762305	17.4061578565	0.879795	-0.0298934027778	-0.47680242091
1	0.0872664625997	1.72108856794	16.2614588872	 	 	 
