Vernier Format 2
Untitled.cmbl 2012-10-23 16:29:21 .
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

0.02	0.0174532925199	2.90888208666	21.9041514535	0.872592	-0.00619305555556	-0.159689525463
0.04	0.0698131700798	3.30885337357	23.4461283003	 	 	 
0.06	0.13962634016	3.86881317525	22.7559421571	0.872592	-0.0131006944444	-0.130113715278
0.08	0.226892802759	4.31484176187	17.4095246182	 	 	 
0.1	0.314159265359	4.65421133865	7.02643161441	0.8717345	-0.019508125	-0.0650072337963
0.12	0.418879020479	4.65421133865	-6.38338013461	 	 	 
0.14	0.506145483078	4.33908244593	-17.4061578565	0.8707055	-0.0190555555556	0.0206104359568
0.16	0.593411945678	3.90275013293	-26.1597382099	 	 	 
0.18	0.663225115758	3.34521439966	-36.8323727176	0.870191	-0.0169118055556	0.0938221450617
0.2	0.733038285838	2.47254977366	-48.6833738114	 	 	 
0.22	0.767944870878	1.308996939	-56.090249495	0.8693335	-0.0127434027778	0.18259919946
0.24	0.785398163397	0.0969627362219	-56.9656075304	 	 	 
0.26	0.767944870878	-0.969627362219	-56.1912523453	0.868819	-0.000952777777778	0.229923804012
0.28	0.750491578358	-2.15742088094	-53.8345191732	 	 	 
0.3	0.680678408278	-3.27249234749	-44.2055807845	0.8693335	0.00952777777778	0.183111979167
0.32	0.610865238198	-3.95123150104	-32.4219149242	 	 	 
0.34	0.523598775598	-4.58148928649	-19.4598824779	0.869848	0.0140534722222	0.110082224151
0.36	0.418879020479	-4.75117407487	-5.25214821202	 	 	 
0.38	0.331612557879	-4.75117407487	7.7772194678	0.8703625	0.0186982638889	0.0193532986111
0.4	0.226892802759	-4.53300791837	24.5773602229	 	 	 
0.42	0.13962634016	-3.78154671265	41.0408248106	0.871563	0.0173881944444	-0.105698784722
0.44	0.0698131700798	-2.71495661421	49.5923994635	 	 	 
0.46	0.0349065850399	-1.72108856794	53.8681867899	0.8720775	0.00821770833333	-0.182615740741
0.48	0	-0.654498469498	60.433372055	 	 	 
0.5	0	0.775701889775	62.3860938261	0.8720775	0.000833680555555	-0.205773533951
0.52	0.0349065850399	2.03621746066	54.8445476755	 	 	 
0.54	0.0872664625997	3.00584482288	44.2392484012	0.872249	-0.00869409722222	-0.201969039352
0.56	0.157079632679	3.80578739671	32.6575882414	 	 	 
0.58	0.244346095279	4.31484176187	20.6382490639	0.8713915	-0.0177454861111	-0.135307677469
0.6	0.331612557879	4.65421133865	7.47421091711	 	 	 
0.62	0.436332312999	4.65421133865	-7.44054330036	0.870534	-0.0200083333333	-0.0450749903549
0.64	0.523598775598	4.31484176187	-20.3689081299	 	 	 
0.66	0.610865238198	3.80578739671	-31.2772159549	0.869848	-0.0215565972222	0.0592177854938
0.68	0.680678408278	3.03008550693	-40.1317991585	 	 	 
0.7	0.733038285838	2.15742088094	-46.764319657	0.8686475	-0.0176263888889	0.20461564429
0.72	0.767944870878	1.18779351872	-54.0028572569	 	 	 
0.74	0.785398163397	-0.0242406840555	-59.2886730857	0.8679615	-0.00297743055556	0.287322048611
0.76	0.767944870878	-1.28475625494	-59.0529997685	 	 	 
0.78	0.733038285838	-2.49679045771	-52.5551497369	0.868476	0.0108378472222	0.236457609954
0.8	0.663225115758	-3.44217713588	-42.1181885464	 	 	 
0.82	0.593411945678	-4.21787902565	-29.2571589503	0.869162	0.01715	0.137127218364
0.84	0.488692190558	-4.65421133865	-14.3087371161	 	 	 
0.86	0.401425727959	-4.75117407487	-0.942693268824	0.869848	0.0214375	0.0344885706018
0.88	0.296705972839	-4.67845202271	12.086674411	 	 	 
0.9	0.209439510239	-4.29060107782	26.1597382099	0.8710485	0.0206038194444	-0.0787364969136
0.92	0.12217304764	-3.68458397643	42.1181885464	 	 	 
0.94	0.0523598775598	-2.56951250988	55.6189028606	0.8717345	0.0136961805556	-0.155074508102
0.96	0.0174532925199	-1.308996939	61.0730567731	 	 	 
0.98	0	-0.0242406840555	60.2650339713	0.8720775	0.00702673611111	-0.195766059028
1	0.0174532925199	1.18779351872	54.4068686578	 	 	 
