Vernier Format 2
Untitled.cmbl 2012-10-23 16:56:57 .
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

0.02	0.0523598775598	2.56951250988	-5.6359590429	0.8713915	-0.0740784722222	0.0648252797068
0.04	0.10471975512	2.48467011569	-6.58538583507	 	 	 
0.06	0.157079632679	2.26892802759	-5.82786445834	0.868476	-0.0733043402778	0.129824242863
0.08	0.191986217719	2.20590224905	-3.39706252944	 	 	 
0.1	0.244346095279	2.18166156499	-3.67987051009	0.8652175	-0.06731375	0.226607277199
0.12	0.279252680319	2.13318019688	-7.79742003785	 	 	 
0.14	0.331612557879	1.96349540849	-15.7901122528	0.8628165	-0.054665625	0.31563245081
0.16	0.366519142919	1.40595967522	-19.0558710769	 	 	 
0.18	0.383972435439	1.01810873033	-14.0730637989	0.86093	-0.041803125	0.401878689236
0.2	0.401425727959	0.872664625997	-9.96561455614	 	 	 
0.22	0.418879020479	0.75146120572	-11.4133220761	0.859215	-0.0226284722222	0.481533227238
0.24	0.436332312999	0.436332312999	-14.5107428165	 	 	 
0.26	0.436332312999	0.0969627362219	-15.2850980016	0.8590435	-0.00119097222222	0.507569203318
0.28	0.436332312999	-0.121203420277	-18.2141806584	 	 	 
0.3	0.436332312999	-0.557535733276	-23.4326612536	0.859215	0.0186982638889	0.504012827932
0.32	0.418879020479	-1.18779351872	-22.5236356015	 	 	 
0.34	0.383972435439	-1.59988514766	-15.2850980016	0.8604155	0.0404930555556	0.457366415895
0.36	0.349065850399	-1.74532925199	-10.1676202566	 	 	 
0.38	0.314159265359	-1.86653267227	-11.1439811422	0.862645	0.0574048611111	0.355472125772
0.4	0.279252680319	-2.18166156499	-12.8610295961	 	 	 
0.42	0.226892802759	-2.49679045771	-9.69627362219	0.8652175	0.0687190972222	0.244645543981
0.44	0.174532925199	-2.59375319394	-5.28581582876	 	 	 
0.46	0.12217304764	-2.64223456205	-3.2320912074	0.868133	0.0778895833333	0.106773967978
0.48	0.0698131700798	-2.69071593016	-2.35673317206	 	 	 
0.5	0.0174532925199	-2.83616003449	2.25573032183	0.8717345	0.0790805555556	-0.0684809027778
0.52	-0.0523598775598	-2.61799387799	7.54154615059	 	 	 
0.54	-0.0872664625997	-2.37558703744	6.43051479805	0.8748215	0.0708628472222	-0.21073591821
0.56	-0.13962634016	-2.42406840555	7.64254900082	 	 	 
0.58	-0.191986217719	-2.15742088094	12.3560153449	0.877394	0.0606204861111	-0.314118923611
0.6	-0.226892802759	-1.84229198822	14.1067314156	 	 	 
0.62	-0.261799387799	-1.62412583172	16.9011436053	0.879795	0.0463288194444	-0.419238763503
0.64	-0.296705972839	-1.21203420277	20.6719166806	 	 	 
0.66	-0.314159265359	-0.654498469498	18.5845244425	0.8813385	0.0260822916667	-0.494997829861
0.68	-0.314159265359	-0.436332312999	15.2177627682	 	 	 
0.7	-0.331612557879	-0.218166156499	18.5845244425	0.881853	0.005359375	-0.530478877315
0.72	-0.331612557879	0.339369576777	20.7392519141	 	 	 
0.74	-0.314159265359	0.75146120572	17.338822623	0.881853	-0.0172690972222	-0.530975115741
0.76	-0.296705972839	0.969627362219	16.1941236537	 	 	 
0.78	-0.279252680319	1.33323762305	17.4061578565	0.880481	-0.0395402777778	-0.467952835648
0.8	-0.244346095279	1.72108856794	16.2614588872	 	 	 
0.82	-0.209439510239	2.06045814472	11.8510010938	0.878423	-0.0554993055556	-0.375652488426
0.84	-0.157079632679	2.18166156499	7.7772194678	 	 	 
0.86	-0.12217304764	2.27862430121	7.47421091711	0.876022	-0.0694336805556	-0.275743152006
0.88	-0.0698131700798	2.52103114177	5.38681867899	 	 	 
0.9	-0.0174532925199	2.56951250988	0.235673317206	0.8727635	-0.07931875	-0.134728732639
0.92	0.0349065850399	2.52103114177	-4.14111685948	 	 	 
0.94	0.0872664625997	2.30286498527	-4.0064463925	0.8693335	-0.080390625	0.0138946759259
0.96	0.12217304764	2.27862430121	-0.168338083718	 	 	 
0.98	0.174532925199	2.42406840555	-1.64971322044	0.8662465	-0.0774131944444	0.147548225309
1	0.226892802759	2.25438361716	-5.65615961294	 	 	 
