Vernier Format 2
Untitled.cmbl 2012-10-23 17:22:27 .
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

19.38	0.157079632679	1.40595967522	-6.76719096549	0.823543	-0.103138194444	1.33587384259
19.4	0.174532925199	1.308996939	-7.37320806687	 	 	 
19.42	0.209439510239	1.18779351872	-10.638966891	0.8202845	-0.0483534722222	1.41915919174
19.44	0.226892802759	0.872664625997	-12.9957000631	 	 	 
19.46	0.244346095279	0.557535733276	-10.7063021245	0.819427	0.0119097222222	1.44744478202
19.48	0.244346095279	0.436332312999	-7.84455470129	 	 	 
19.5	0.261799387799	0.339369576777	-9.0902565208	0.8213135	0.0705055555556	1.39227961034
19.52	0.261799387799	0.0727220521664	-10.908307825	 	 	 
19.54	0.261799387799	-0.0969627362219	-12.7263591291	0.825258	0.1243375	1.29112967786
19.56	0.261799387799	-0.436332312999	-13.9720609486	 	 	 
19.58	0.244346095279	-0.75146120572	-11.1103135254	0.8312605	0.1757875	1.12704017168
19.6	0.226892802759	-0.872664625997	-8.78724797011	 	 	 
19.62	0.209439510239	-0.993868046275	-10.8746402082	0.839664	0.217471527778	0.884710407022
19.64	0.191986217719	-1.308996939	-12.8273619794	 	 	 
19.66	0.157079632679	-1.62412583172	-9.72994123893	0.8490965	0.246650347222	0.623523582176
19.68	0.12217304764	-1.72108856794	-5.55515676271	 	 	 
19.7	0.0872664625997	-1.76956993605	-4.64613111063	0.859558	0.268206944444	0.33247974537
19.72	0.0523598775598	-1.84229198822	-6.73352334874	 	 	 
19.74	0.0174532925199	-2.08469882877	-7.20486998316	0.8710485	0.275114583333	-0.00454885223766
19.76	-0.0349065850399	-2.18166156499	-5.01647489481	 	 	 
19.78	-0.0698131700798	-2.25438361716	-3.29942644088	0.8820245	0.267611458333	-0.337276716821
19.8	-0.12217304764	-2.39982772149	1.81805130416	 	 	 
19.82	-0.174532925199	-2.18166156499	6.32951194782	0.892829	0.247960416667	-0.659748987269
19.84	-0.209439510239	-1.96349540849	3.2320912074	 	 	 
19.86	-0.244346095279	-2.08469882877	1.34670466975	0.902433	0.212350347222	-0.922672646605
19.88	-0.296705972839	-2.06045814472	5.85816531341	 	 	 
19.9	-0.331612557879	-1.81805130416	9.72994123893	0.9098075	0.172929166667	-1.14688970872
19.92	-0.366519142919	-1.64836651577	12.4906858119	 	 	 
19.94	-0.401425727959	-1.308996939	13.9047257152	0.9166675	0.122074652778	-1.38070071373
19.96	-0.418879020479	-0.993868046275	10.8746402082	 	 	 
19.98	-0.436332312999	-0.872664625997	7.67621661757	0.9200975	0.0583576388889	-1.50666256752
20	-0.453785605519	-0.775701889775	8.14756325198	 	 	 
20.02	-0.471238898038	-0.533295049221	8.88825082034	0.9211265	-0.00262013888889	-1.5179106385
20.04	-0.471238898038	-0.412091628943	9.69627362219	 	 	 
20.06	-0.488692190558	-0.242406840555	14.1740666491	0.919926	-0.0641934027778	-1.47134693287
20.08	-0.488692190558	0.242406840555	15.1167599179	 	 	 
20.1	-0.471238898038	0.436332312999	12.8273619794	0.9159815	-0.123622916667	-1.3321520544
20.12	-0.471238898038	0.630257785442	14.8810866007	 	 	 
20.14	-0.453785605519	1.11507146655	13.0293676798	0.909636	-0.172810069444	-1.13332585841
20.16	-0.418879020479	1.26051557088	6.699855732	 	 	 
20.18	-0.401425727959	1.308996939	3.56876737483	0.9019185	-0.214136805556	-0.919364390432
20.2	-0.366519142919	1.33323762305	3.90544354227	 	 	 
20.22	-0.349065850399	1.40595967522	7.47421091711	0.8923145	-0.247841319444	-0.659748987269
20.24	-0.314159265359	1.67260719983	9.22492698778	 	 	 
20.26	-0.279252680319	1.81805130416	8.28223371895	0.8816815	-0.269040625	-0.342818045911
20.28	-0.244346095279	2.06045814472	4.27578732645	 	 	 
20.3	-0.191986217719	2.06045814472	-2.59240648927	0.8703625	-0.27654375	0.00967664930556
20.32	-0.157079632679	1.84229198822	-3.90544354227	 	 	 
20.34	-0.12217304764	1.79381062011	-1.23358113847E-015	0.8590435	-0.268326041667	0.361592399691
20.36	-0.0872664625997	1.84229198822	3.90544354227	 	 	 
20.38	-0.0523598775598	2.06045814472	2.59240648927	0.8484105	-0.245578472222	0.662478298611
20.4	0	2.06045814472	-4.27578732645	 	 	 
20.42	0.0349065850399	1.81805130416	-8.28223371895	0.8391495	-0.213422222222	0.910349392361
20.44	0.0698131700798	1.67260719983	-9.22492698778	 	 	 
20.46	0.10471975512	1.40595967522	-7.44054330036	0.831089	-0.172690972222	1.13853636188
20.48	0.12217304764	1.33323762305	-3.70343784181	 	 	 
20.5	0.157079632679	1.308996939	-2.62607410601	0.824915	-0.120764583333	1.31652054398
20.52	0.174532925199	1.28475625494	-4.61246349389	 	 	 
20.54	0.209439510239	1.18779351872	-9.52793553847	0.8213135	-0.0643125	1.41212914738
20.56	0.226892802759	0.872664625997	-12.7600267459	 	 	 
20.58	0.244346095279	0.557535733276	-10.6726345078	0.81977	-0.00655034722222	1.45538459684
20.6	0.244346095279	0.436332312999	-7.84455470129	 	 	 
20.62	0.261799387799	0.339369576777	-9.0902565208	0.8206275	0.0541892361111	1.4298283179
20.64	0.261799387799	0.0727220521664	-10.9419754417	 	 	 
20.66	0.261799387799	-0.0969627362219	-12.9283648296	0.824229	0.111475	1.30700930748
20.68	0.261799387799	-0.436332312999	-14.8810866007	 	 	 
20.7	0.244346095279	-0.775701889775	-12.9283648296	0.8298885	0.159828472222	1.1389498939
20.72	0.226892802759	-0.945386678164	-10.9419754417	 	 	 
